,px,px.,py,py.,Opx,Opy,Estpx,Estpx.,Estpy,Estpy.,err_quadra
85,3749.6197880221976,43.58038855065077,2004.2380959318593,22.38758665274964,3756.5400740669843,1999.4268447321906,3734.038224382584,43.436585052841295,1989.5429259667496,20.891654929303176,460.99163692598984
86,3792.563625932988,43.26967210527742,2025.7952737570906,22.51641617533431,3790.4337832958518,1996.8217203338916,3780.597416010741,43.86567969976159,2007.1603173770286,20.424991414949215,495.18106177112884
87,3836.1512592605654,42.96916040749566,2048.196130570286,23.12003279479278,3841.124509809126,2084.75133507463,3828.4778457809134,44.41736872058983,2041.335294221513,22.38470433529173,108.59036509581875
88,3878.0282427242632,41.188317781513895,2072.2320234819276,22.292935477837425,3852.7576782965266,2068.1674626998583,3868.04285476668,43.75057912125785,2064.789734747022,22.537168193822787,161.72046706985074
89,3919.1604384138236,41.40795747239117,2095.377445353772,22.84756403436372,3935.6324143142406,2107.059674544609,3917.53769711674,44.53993011462698,2092.0731716546516,23.213628846789497,23.49477007456985
90,3960.274209032099,40.74641667436476,2118.4758470492748,23.00330851137871,3961.696696654658,2070.146212852318,3961.9858378399836,44.52731682648455,2104.4292604059174,21.666160908174003,216.31943917838217
91,4001.419479855141,41.04666348577711,2142.0625882645827,22.652274203252663,4039.808941197173,2129.486223248827,4014.536138822103,45.62979947064247,2126.91100147997,21.782401248708695,423.3791389600528
92,4042.741260979984,41.65348871469727,2165.7249035573545,22.84584201773739,4045.332288994835,2180.3457622002934,4056.5916081540363,45.13863098943736,2156.3066567864,22.86747820530091,292.68217388017155
93,4083.9097241859745,41.42353586396169,2189.077147526458,24.481257611340343,4109.8851529386475,2229.813907922733,4103.695254870323,45.408654672939555,2191.354378840456,24.603464135332793,412.5491132749244
94,4125.475183723791,40.733807069551396,2213.4489391087664,23.635157073085825,4164.7710928946535,2240.188111423529,4152.879088834478,45.927422947498684,2221.785882106582,25.434103821725994,850.688489156498
95,4166.688718252013,42.1023019282568,2236.5972731075544,23.407805659465705,4197.091167537156,2191.5816474108606,4198.393180813343,45.87062485212886,2233.83745099051,23.526761682390948,1027.0039726144605
96,4208.073733935427,41.63718970579216,2259.7481586336853,23.54701047380393,4152.978451813425,2268.7728726808705,4222.267600621541,42.848004611529866,2260.1083059585585,23.917862828946188,203.19916180404215
97,4249.17259284491,41.08060286702034,2283.495793065574,24.051554778107473,4229.057324376252,2304.81252247578,4256.426967836241,41.654050872399594,2289.0258526723487,24.630441409999325,83.87146811678669
98,4289.869752650535,40.68274115994245,2306.345730905472,22.89666146013322,4267.41320209988,2377.7706841031268,4290.691272665978,40.638584981042236,2329.077550132425,26.828351719389975,532.8706385655196
99,4330.896122971858,40.766548649968286,2329.235180881627,22.389573129134465,4318.203057833152,2361.4748446641124,4328.166811571225,40.20393331856064,2357.245384189696,27.019261073991697,813.7711765588708
